[03-May-2025 16:11:50 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:21:11 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:21:11 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:21:12 Europe/Berlin] Database error: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'paid_amount' in 'field list'
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:12 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:12 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:12 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:12 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $top_tests in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  Undefined variable $top_consumables in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:21:12 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:21:19 Europe/Berlin] Database error: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'paid_amount' in 'field list'
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:19 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:19 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:19 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:19 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $top_tests in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  Undefined variable $top_consumables in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:21:19 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:21:21 Europe/Berlin] Database error: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'paid_amount' in 'field list'
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 208
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $top_tests in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  Undefined variable $top_consumables in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:21:21 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 16:23:46 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:23:46 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:23:49 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\view_report_list.php on line 175
[03-May-2025 16:23:49 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\view_report_list.php on line 175
[03-May-2025 16:23:49 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\view_report_list.php on line 175
[03-May-2025 16:23:49 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\view_report_list.php on line 175
[03-May-2025 16:23:49 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\view_report_list.php on line 175
[03-May-2025 16:23:59 Europe/Berlin] PHP Warning:  Undefined array key "invoice_no" in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 193
[03-May-2025 16:23:59 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 193
[03-May-2025 16:23:59 Europe/Berlin] PHP Warning:  Undefined array key "patient_contact_no" in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 201
[03-May-2025 16:23:59 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 201
[03-May-2025 16:23:59 Europe/Berlin] PHP Warning:  Undefined array key "test_name" in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 207
[03-May-2025 16:23:59 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\report\print_report.php on line 207
[03-May-2025 16:24:25 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:24:25 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:24:29 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
[03-May-2025 16:26:02 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\manage_tests.php on line 212
